Organization Name,Organization Name URL,Categories,Headquarters Location,Description,Contact Email,Phone Number,Website,Company Type,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Date,Last Funding Type,Total Funding Amount,Category Groups,IPO Status
Vigilant Biosciences,https://www.crunchbase.com/organization/vigilant-biosciences,"Biotechnology, Health Care, Medical Device","Fort Lauderdale, Florida, United States",Vigilant Biosciences is a innovator and developer of solutions that aid in the early detection and intervention of cancer.,info@vigilantbiosciences.com,6786230907,http://vigilantbiosciences.com,For Profit,5,Early Stage Venture,"$5,000,000 ",7/11/16,Series B,"$12,800,000 ","Biotechnology, Health Care, Science and Engineering",Private
Sorbent Therapeutics,https://www.crunchbase.com/organization/sorbent-therapeutics,"Biopharma, Biotechnology, Pharmaceutical","Sunnyvale, California, United States",Sorbent Therapeutics develops fluid-retaining polymers for kidney disease therapeutics.,info@sorbent.com,(408)738-8240,http://sorbent.com,For Profit,7,Late Stage Venture,"$6,500,000 ",5/15/14,Series D,"$110,089,217 ","Biotechnology, Health Care, Science and Engineering",Private
Eddingpharm (Cayman),https://www.crunchbase.com/organization/eddingpharm-cayman,"Biotechnology, Clinical Trials, Pharmaceutical","Hong Kong, Hong Kong Island, Hong Kong","Eddingpharm, a specialty pharmaceuticals company, focused on clinical nutrition, oncology, antibiotics, and respiratory system therapeutics.",publicrelations@eddingpharm.com,+(852) 6356 9567,http://www.eddingpharm.com,For Profit,1,Early Stage Venture,"$24,000,000 ",9/17/10,Series B,"$24,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Calistoga Pharmaceuticals,https://www.crunchbase.com/organization/calistoga-pharmaceuticals,"Alternative Medicine, Biotechnology, Medical","Seattle, Washington, United States",Calistoga Pharmaceuticals develops therapeutic oral medicines for patients suffering from cancer and inflammatory diseases.,,7804443213,http://www.calistogapharma.com,,5,M&A,"$40,000,000 ",6/30/10,Series C,"$97,200,000 ","Biotechnology, Health Care, Science and Engineering",Private
Cambrooke Therapeutics,https://www.crunchbase.com/organization/cambrooke-therapeutics,"Biotechnology, Fitness, Health Care, Nutrition, Pharmaceutical, Therapeutics","Ayer, Massachusetts, United States",Cambrooke Therapeutics recognizes the critical nature of managing serious medical disorders through medically based nutrition therapies.,info@cambrooke.com,(866)456-9776,http://www.cambrooke.com,For Profit,4,M&A,,4/11/16,Series C,"$18,275,000 ","Biotechnology, Health Care, Science and Engineering, Sports",Private
Solynta,https://www.crunchbase.com/organization/solynta,"Agriculture, AgTech, Biotechnology","Wageningen, Gelderland, The Netherlands","Solynta is a breeding and biotechnology company based in Wageningen, the Netherlands.",hein.kruyt@solynta.com,31 612 15 10 55,http://www.solynta.com,For Profit,2,Early Stage Venture,"€16,000,000",11/23/17,Series B,"€18,500,000","Agriculture and Farming, Biotechnology, Science and Engineering",Private
Daylight Solutions,https://www.crunchbase.com/organization/daylight-solutions,"Biotechnology, Health Diagnostics, Medical","San Diego, California, United States","Daylight Solutions manufactures molecular detection and imaging instruments for diagnostics, homeland security, military and more.",info@daylightsolutions.com,8586799470,http://www.daylightsolutions.com,,5,M&A,"$15,000,000 ",7/11/11,Series C,"$36,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
ApiFix,https://www.crunchbase.com/organization/apifix,"Biotechnology, Health Care, Medical","Misgav Dov, HaMerkaz, Israel",ApiFix minimally invasive scoliosis correction system is aimed to treat patients suffering from Adolescent Idiopathic Scoliosis (AIS) that,info@apifix.com,972-54-550-1406,http://apifix.com,,2,Early Stage Venture,"$5,000,000 ",11/29/16,Series B,"$5,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
AiCuris,https://www.crunchbase.com/organization/aicuris,"Biotechnology, Health Care, Therapeutics","Wuppertal, Nordrhein-Westfalen, Germany","AiCuris is a pharmaceutical company that discovers, researches and develops antiviral and antibacterial agents to treat infectious diseases.",info@aicuris.com,0049 202 31763 0,http://www.aicuris.com,For Profit,1,Early Stage Venture,"$74,800,000 ",4/23/10,Series B,"$74,800,000 ","Biotechnology, Health Care, Science and Engineering",Private
XW Laboratories,https://www.crunchbase.com/organization/xw-laboratories,"Biotechnology, Health Care, Pharmaceutical","Wuhan, Hubei, China",XW Laboratories Inc. develops a portfolio of internally discovered product candidates for the potential treatment of neurological disorders.,hr@xwlabs.com,8.62788E+11,http://en.xwlabs.com/,For Profit,1,Early Stage Venture,"$17,500,000 ",9/20/17,Series B,"$17,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Stemedica Cell Technologies,https://www.crunchbase.com/organization/stemedica-cell-technologies,"Biotechnology, Hospital, Medical","San Diego, California, United States",Stemedica Cell Technologies develops adult stem cells and stem cell factors for research institutions and hospitals for clinical studies.,Info@Stemedica.com,858-658-0910,http://www.stemedica.com,,2,Early Stage Venture,"$22,000,000 ",12/31/09,Series B,"$67,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
AM Pharma,https://www.crunchbase.com/organization/am-pharma,"Biotechnology, Medical, Pharmaceutical","Bunnik, Utrecht, The Netherlands",AM-Pharma is a biopharmaceutical company focused on the development of therapeutics to treat inflammatory and infectious diseases.,,+ 31 (0)30 228 92 22,http://www.am-pharma.com,For Profit,6,Late Stage Venture,"€12,200,000",9/11/14,Series E,"€44,540,000","Biotechnology, Health Care, Science and Engineering",Private
HemaQuest Pharmaceuticals,https://www.crunchbase.com/organization/hemaquest,"Biotechnology, Pharmaceutical, Therapeutics","San Diego, California, United States",HemaQuest Pharmaceuticals develops small molecule therapeutics to treat anemia and other hemoglobin disorders.,info@hemaquest.com,858-356-5590,http://www.hemaquest.com,,4,Early Stage Venture,"$13,000,000 ",3/12/12,Series B,"$51,499,999 ","Biotechnology, Health Care, Science and Engineering",Private
Innovative Cellular Therapeutics,https://www.crunchbase.com/organization/innovative-cellular-therapeutics,Biotechnology,"Shanghai, Shanghai, China",A biotechnology company based in Shanghai.,,,,,1,Early Stage Venture,"$28,600,000 ",4/25/18,Series B,"$28,600,000 ","Biotechnology, Science and Engineering",Private
Solstice Biologics,https://www.crunchbase.com/organization/solstice-biologics,"Biotechnology, Medical, Therapeutics","San Francisco, California, United States",Solstice Biologics is a biotech company providing solutions for targeting and delivering nucleic acid therapeutics.,info@solsticebio.com,,http://www.solsticebio.com/,For Profit,5,Late Stage Venture,"$4,000,000 ",12/30/15,Series C,"$40,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Lutonix,https://www.crunchbase.com/organization/lutonix,"Biotechnology, Health Care, Medical Device","Maple Grove, Minnesota, United States","Lutonix DCB is a new drug-coated balloon catheter that delivers paclitaxel to the arterial wall in a single, short inflation.",info@lutonix.com,763-445-2352,http://www.lutonix.com,For Profit,3,M&A,"$10,000,001 ",12/13/10,Series C,"$35,000,001 ","Biotechnology, Health Care, Science and Engineering",Private
Venture Med Group,https://www.crunchbase.com/organization/venture-med-group,"Biotechnology, Medical, Medical Device","Sylvania, Ohio, United States","VMG designs, develops which enable interventionalists to cost effectively treat peripheral artery diseases.",info@venturemedgroup.com,(419) 725-1001,http://www.venturemedgroup.com/,For Profit,3,Early Stage Venture,"$15,000,000 ",8/15/17,Series B,"$15,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Diagnostic Photonics,https://www.crunchbase.com/organization/diagnostic-photonics,"Biotechnology, Health Diagnostics, Therapeutics","Chicago, Illinois, United States",Diagnostic Photonics develops advanced imaging technology that physicians can use in evaluating tissue microstructure in real time.,asomera@diagnosticphotonics.com,(312)854-9216,http://diagnosticphotonics.com,For Profit,4,Early Stage Venture,"$3,000,000 ",1/4/16,Series B,"$3,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
PathoQuest,https://www.crunchbase.com/organization/pathoquest,Biotechnology,"Paris, Ile-de-France, France",A biotech company developing NGS-based metagenomic tests for exhaustive identification of pathogens in clinical testing and viral safety,contact@pathoquest.com,33170821790,https://www.pathoquest.com/,For Profit,2,Early Stage Venture,"$4,960,000 ",7/11/13,Series B,"$7,754,338 ","Biotechnology, Science and Engineering",Private
Acesion Pharma,https://www.crunchbase.com/organization/acesion-pharma,Biotechnology,"Copenhagen, Hovedstaden, Denmark",Acesion Pharma is a Danish biotech company aiming for developing more efficacious and safer drugs for the medical treatment of atrial,contact@acesionpharma.com,45 44 64 08 76,http://acesionpharma.com,,6,Late Stage Venture,"€9,100,000",11/3/16,Series C,"$20,263,458 ","Biotechnology, Science and Engineering",Private
Ingram Medical,https://www.crunchbase.com/organization/ingram-medical,"Biotechnology, Health Care, Medical Device","Sandy, Utah, United States","Ingram Medical improves the management of diabetes by providing quality testing supplies, oral medications and shipping services.",info@ingrammed.com,(877)215-0452,http://www.ingrammedical.com,For Profit,1,Early Stage Venture,"$30,000,000 ",9/5/13,Series B,"$30,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
MerLion Pharma,https://www.crunchbase.com/organization/merlion-pharmaceuticals,"Biotechnology, Pharmaceutical","Singapore, Central Region, Singapore",MerLion Pharmaceuticals is a drug discovery and development company that researches and develops natural products.,enquiry@merlionpharma.com,(65) 66928002,http://www.merlionpharma.com,For Profit,3,Late Stage Venture,"$7,000,000 ",10/11/10,Series C,"$50,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Spinifex Pharmaceuticals,https://www.crunchbase.com/organization/spinifex-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Preston, Lancashire, United Kingdom",Spinifex Pharmaceuticals is a clinical-stage biotechnology company specializing in the development of products for the treatment of pain.,info@spinifexpharma.com.au,61399381205,http://www.spinifexpharma.com.au,For Profit,2,M&A,"$45,000,000 ",4/10/14,Series C,"$64,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
AB2 Bio,https://www.crunchbase.com/organization/ab2-bio,"Biotechnology, Health Care, Medical, Therapeutics","Lausanne, Vaud, Switzerland",AB2 Bio is a drug discovery and development company.,info@ab2bio.com,41216938280,http://www.ab2bio.com/,For Profit,1,Early Stage Venture,"CHF21,000,000",1/14/16,Series B,"CHF21,000,000","Biotechnology, Health Care, Science and Engineering",Private
Pharma Two B,https://www.crunchbase.com/organization/pharma-two-b,Biotechnology,"Rehovot, HaMerkaz, Israel","Pharma Two B develops clinical products based on approved drugs, focusing on fixed-dose-combinations of two or more drugs for PD and cancer.",,972 8 947 2672,http://www.pharma2b.com,,2,Late Stage Venture,"$30,000,000 ",2/27/17,Series C,"$38,000,000 ","Biotechnology, Science and Engineering",Private
HandyLab,https://www.crunchbase.com/organization/handylab,"Biotechnology, Clinical Trials, Health Diagnostics","Ann Arbor, Michigan, United States",HandyLab is a business that provides the world with research into medical technology.,,734-663-4719,http://www.handylab.com,,6,M&A,"$19,200,000 ",8/5/08,Series D,"$33,154,000 ","Biotechnology, Health Care, Science and Engineering",Private
"Interface Biologics, Inc.",https://www.crunchbase.com/organization/interface-biologics,"Biotechnology, Health Care, Medical Device","Toronto, Ontario, Canada",Interface Biologics develops transformative biomedical polymer technology to improve the safety and effectiveness of medical devices.,information@interfacebiologics.com,4169771329,http://www.interfacebiologics.com,,5,Early Stage Venture,,1/13/15,Series B,"$32,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Oxyrane UK,https://www.crunchbase.com/organization/oxyrane-uk,"Biopharma, Biotechnology, Pharmaceutical","Manchester, Manchester, United Kingdom",Oxyrane UK is a biopharmaceutical company developing biosuperior enzyme replacement therapies to treat inherited diseases.,info@oxyrane.com,44 1612 326 000,http://www.oxyrane.com,,1,Late Stage Venture,"$26,500,000 ",11/17/11,Series D,"$26,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Synchroneuron,https://www.crunchbase.com/organization/synchroneuron,"Biotechnology, Health Care, Pharmaceutical","Newton, Massachusetts, United States",Synchroneuron is a biopharmaceutical company developing therapies for tardive dyskinesia and other related movement disorders.,,617-538-5688,http://synchroneuron.com,,2,Early Stage Venture,"$20,000,000 ",7/2/14,Series B,"$26,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Tethys BioScience,https://www.crunchbase.com/organization/tethys-bioscience,"Biotechnology, Health Care, Health Diagnostics","Emeryville, California, United States",Tethys BioScience develops and commercializes biological markers for use in the diagnosis of metabolic diseases.,info@tethysbio.com,510-420-6700,http://www.tethysbio.com,For Profit,3,Late Stage Venture,"$25,000,000 ",11/9/09,Series D,"$30,400,000 ","Biotechnology, Health Care, Science and Engineering",Private
